,Round ID,Total Win/Loss,Game Provider Round ID,Jackpot Contribution,Win/Loss
70460,ugs-2211537790,-5.0,,,
70461,ugs-2211537789,-50.0,,,
70462,ugs-2211537779,-5.0,,,
70463,ugs-2211537743,-5.0,,,
70464,ugs-2211537716,-100.0,,,
70465,ugs-2211537715,-1.0,,,
70466,ugs-2211537717,675.0,,,
70467,ugs-2211537700,-10.0,,,
70468,ugs-2211537699,-5.0,,,
70469,ugs-2211537658,-5.0,,,
70470,ugs-2211537655,-50.0,,,
70471,ugs-2211537631,-1.0,,,
70472,ugs-2211537641,-100.0,,,
70473,ugs-2211537632,-10.0,,,
70474,ugs-2211537607,-5.0,,,
70475,ugs-2211537628,-50.0,,,
70476,ugs-2211537591,15.0,,,
70477,ugs-2211537589,-3.0,,,
70478,ugs-2211537593,5.5,,,
70479,ugs-2211537554,-100.0,,,
70480,ugs-2211537565,-5.0,,,
70481,ugs-2211537534,-10.0,,,
70482,ugs-2211537532,-1.0,,,
70483,ugs-2211537491,-5.0,,,
70484,ugs-2211537514,25.0,,,
70485,ugs-2211537503,-50.0,,,
70486,ugs-2211537474,-2.5,,,
70487,ugs-2211537468,-3.5,,,
70488,ugs-2211537483,-1.0,,,
70489,ugs-2211537451,-10.0,,,
70490,ugs-2211537445,-1.0,,,
70491,ugs-2211537424,-5.0,,,
70492,ugs-2211537399,-50.0,,,
70493,ugs-2211537374,-10.0,,,
70494,ugs-2211537337,-50.0,,,
70495,ugs-2211537349,-1.0,,,
70496,ugs-2211537336,-5.0,,,
70497,ugs-2211537343,-1.0,,,
70498,ugs-2211537359,200.0,,,
70499,ugs-2211537319,-5.0,,,
70500,ugs-2211537320,-2.0,,,
70501,ugs-2211537311,-50.0,,,
70502,ugs-2211537301,-10.0,,,
70503,ugs-2211537251,1200.0,,,
70504,ugs-2211537253,-1.0,,,
70505,ugs-2211537271,-5.0,,,
70506,ugs-2211537237,-10.0,,,
70507,ugs-2211537229,-5.0,,,
70508,ugs-2211537239,-1.0,,,
70509,ugs-2211537226,-5.0,,,
70510,ugs-2211537194,-5.0,,,
70511,ugs-2211537206,-100.0,,,
70512,ugs-2211537178,-50.0,,,
70513,ugs-2211537175,-1.0,,,
70514,ugs-2211537158,-10.0,,,
70515,ugs-2211537137,-50.0,,,
70516,ugs-2211537100,-50.0,,,
70517,ugs-2211537121,-5.0,,,
70518,ugs-2211537126,-1.0,,,
70519,ugs-2211537123,2.5,,,
70520,ugs-2211537075,-5.0,,,
70521,ugs-2211537076,-1.0,,,
70522,ugs-2211537052,-10.0,,,
70523,ugs-2211537042,25.0,,,
70524,ugs-2211537049,-50.0,,,
70525,ugs-2211537051,-50.0,,,
70526,ugs-2211537031,-50.0,,,
70527,ugs-2211537000,-1.0,,,
70528,ugs-2211536980,-1.0,,,
70529,ugs-2211536972,-10.0,,,
70530,ugs-2211536967,-5.0,,,
70531,ugs-2211536957,-50.0,,,
70532,ugs-2211536968,-50.0,,,
70533,ugs-2211536932,-5.0,,,
70534,ugs-2211536925,-10.0,,,
70535,ugs-2211536898,-5.0,,,
70536,ugs-2211536894,-1.0,,,
70537,ugs-2211536867,-5.0,,,
70538,ugs-2211536890,-50.0,,,
70539,ugs-2211536893,-50.0,,,
70540,ugs-2211536848,-10.0,,,
70541,ugs-2211536852,-5.0,,,
70542,ugs-2211536849,-20.0,,,
70543,ugs-2211536832,-50.0,,,
70544,ugs-2211536811,-50.0,,,
70545,ugs-2211536808,-1.0,,,
70546,ugs-2211536801,5.5,,,
70547,ugs-2211536782,-10.0,,,
70548,ugs-2211536779,36.0,,,
70549,ugs-2211536771,-5.0,,,
70550,ugs-2211536766,-50.0,,,
70551,ugs-2211536731,-5.0,,,
70552,ugs-2211536701,-10.0,,,
70553,ugs-2211536725,-2.0,,,
70554,ugs-2211536686,-50.0,,,
70555,ugs-2211536692,-5.0,,,
70556,ugs-2211536695,-50.0,,,
70557,ugs-2211536640,-10.0,,,
70558,ugs-2211536639,-5.0,,,
70559,ugs-2211536650,-5.0,,,
70560,ugs-2211536654,20.0,,,
70561,ugs-2211536622,-20.0,,,
70562,ugs-2211536627,0.0,,,
70563,ugs-2211536629,-50.0,,,
70564,ugs-2211536603,-50.0,,,
70565,ugs-2211536605,-5.0,,,
70566,ugs-2211536585,3.5,,,
70567,ugs-2211536604,-5.0,,,
70568,ugs-2211536558,-10.0,,,
70569,ugs-2211536570,-5.0,,,
70570,ugs-2211536553,-50.0,,,
70571,ugs-2211536562,-5.0,,,
70572,ugs-2211536526,-20.0,,,
70573,ugs-2211536547,-5.0,,,
70574,ugs-2211536513,-10.0,,,
70575,ugs-2211536495,-5.0,,,
70576,ugs-2211536506,-5.0,,,
70577,ugs-2211536497,-50.0,,,
70578,ugs-2211536488,-5.0,,,
70579,ugs-2211536469,-3.5,,,
70580,ugs-2211536440,-50.0,,,
70581,ugs-2211536446,-0.7,,,
70582,ugs-2211536459,-5.0,,,
70583,ugs-2211536463,-50.0,,,
70584,ugs-2211536398,-10.0,,,
70585,ugs-2211536386,-5.0,,,
70586,ugs-2211536388,-50.0,,,
70587,ugs-2211536394,-20.0,,,
70588,ugs-2211536404,-5.0,,,
70589,ugs-2211536362,-5.0,,,
70590,ugs-2211536355,-1.0,,,
70591,ugs-2211536341,-10.0,,,
70592,ugs-2211536318,-50.0,,,
70593,ugs-2211536309,-1.0,,,
70594,ugs-2211536275,-10.0,,,
70595,ugs-2211536269,-1.0,,,
70596,ugs-2211536286,-4.0,,,
70597,ugs-2211536264,-5.0,,,
70598,ugs-2211536226,-10.0,,,
70599,ugs-2211536197,-10.0,,,
70600,ugs-2211536216,-5.0,,,
70601,ugs-2211536213,-50.0,,,
70602,ugs-2211536187,-1.0,,,
70603,ugs-2211536137,72.5,,,
70604,ugs-2211536131,-0.4,,,
70605,ugs-2211536118,-10.0,,,
70606,ugs-2211536114,-5.0,,,
70607,ugs-2211536117,160.0,,,
70608,ugs-2211536090,-0.5,,,
70609,ugs-2211536088,-5.0,,,
70610,ugs-2211536052,-5.0,,,
70611,ugs-2211536050,-10.0,,,
70612,ugs-2211536023,-50.0,,,
70613,ugs-2211536012,10.0,,,
70614,ugs-2211536003,-1.0,,,
70615,ugs-2211535968,-5.0,,,
70616,ugs-2211535983,-2.0,,,
70617,ugs-2211535942,-10.0,,,
70618,ugs-2211535932,-50.0,,,
70619,ugs-2211535916,5.0,,,
70620,ugs-2211535884,-2.0,,,
70621,ugs-2211535896,36.0,,,
70622,ugs-2211535864,-10.0,,,
70623,ugs-2211535853,-5.0,,,
70624,ugs-2211535856,-1.0,,,
70625,ugs-2211535843,0.0,,,
70626,ugs-2211535866,-50.0,,,
70627,ugs-2211535846,35.0,,,
70628,ugs-2211535836,-5.0,,,
70629,ugs-2211535802,-10.0,,,
70630,ugs-2211535794,-1.0,,,
70631,ugs-2211535796,-5.0,,,
70632,ugs-2211535790,-50.0,,,
70633,ugs-2211535764,-5.0,,,
70634,ugs-2211535760,-5.0,,,
70635,ugs-2211535756,-5.0,,,
70636,ugs-2211535729,-10.0,,,
70637,ugs-2211535717,-3.0,,,
70638,ugs-2211535732,-1.0,,,
70639,ugs-2211535707,-1.0,,,
70640,ugs-2211535715,-50.0,,,
70641,ugs-2211535689,6900.0,,,
70642,ugs-2211535699,-5.0,,,
70643,ugs-2211535654,-10.0,,,
70644,ugs-2211535649,-1.0,,,
70645,ugs-2211535655,-5.0,,,
70646,ugs-2211535662,-5.0,,,
70647,ugs-2211535652,-5.0,,,
70648,ugs-2211535628,-50.0,,,
70649,ugs-2211535599,-100.0,,,
70650,ugs-2211535600,-1.0,,,
70651,ugs-2211535592,-1.0,,,
70652,ugs-2211535611,-5.0,,,
70653,ugs-2211535594,-0.5,,,
70654,ugs-2211535572,-10.0,,,
70655,ugs-2211535587,-4.5,,,
70656,ugs-2211535563,-5.0,,,
70657,ugs-2211535551,-50.0,,,
70658,ugs-2211535539,-1.0,,,
70659,ugs-2211535510,-10.0,,,
70660,ugs-2211535515,-5.0,,,
70661,ugs-2211535513,-1.0,,,
70662,ugs-2211535507,-100.0,,,
70663,ugs-2211535524,-5.0,,,
70664,ugs-2211535473,-50.0,,,
70665,ugs-2211535488,-5.0,,,
70666,ugs-2211535476,-5.0,,,
70667,ugs-2211535465,-1.0,,,
70668,ugs-2211535417,-10.0,,,
70669,ugs-2211535428,3.0,,,
70670,ugs-2211535426,-1.0,,,
70671,ugs-2211535422,-5.0,,,
70672,ugs-2211535432,958.0,,,
70673,ugs-2211535411,-100.0,,,
70674,ugs-2211535439,-5.0,,,
70675,ugs-2211535398,-1.0,,,
70676,ugs-2211535352,-20.0,,,
70677,ugs-2211535365,-1.0,,,
70678,ugs-2211535373,-5.0,,,
70679,ugs-2211535347,-10.0,,,
70680,ugs-2211535319,-1.0,,,
70681,ugs-2211535330,-5.0,,,
70682,ugs-2211535318,-1.0,,,
70683,ugs-2211535308,-100.0,,,
70684,ugs-2211535297,0.5,,,
70685,ugs-2211535281,-20.0,,,
70686,ugs-2211535289,-5.0,,,
70687,ugs-2211535269,-10.0,,,
70688,ugs-2211535258,-1.0,,,
70689,ugs-2211535247,-5.0,,,
70690,ugs-2211535242,-5.0,,,
70691,ugs-2211535234,-100.0,,,
70692,ugs-2211535217,7.8,,,
70693,ugs-2211535214,-20.0,,,
70694,ugs-2211535222,-1.0,,,
70695,ugs-2211535201,-50.0,,,
70696,ugs-2211535196,-5.0,,,
70697,ugs-2211535206,-5.0,,,
70698,ugs-2211535159,-5.0,,,
70699,ugs-2211535173,1.2,,,
70700,ugs-2211535146,-1.0,,,
70701,ugs-2211535151,-1.0,,,
70702,ugs-2211535152,-20.0,,,
70703,ugs-2211535118,-100.0,,,
70704,ugs-2211535120,-5.0,,,
70705,ugs-2211535098,-5.0,,,
70706,ugs-2211535073,-1.0,,,
70707,ugs-2211535054,-1.0,,,
70708,ugs-2211535079,-5.0,,,
70709,ugs-2211535058,-20.0,,,
70710,ugs-2211535032,-5.0,,,
70711,ugs-2211535030,1.4,,,
70712,ugs-2211535024,60.0,,,
70713,ugs-2211535021,-0.6,,,
70714,ugs-2211535023,-5.0,,,
70715,ugs-2211534997,-20.0,,,
70716,ugs-2211534994,-1.0,,,
70717,ugs-2211534976,-5.0,,,
70718,ugs-2211534959,-1.0,,,
70719,ugs-2211534969,-5.0,,,
70720,ugs-2211534949,-50.0,,,
70721,ugs-2211534920,-5.0,,,
70722,ugs-2211534921,0.5,,,
70723,ugs-2211534931,-20.0,,,
70724,ugs-2211534914,300.0,,,
70725,ugs-2211534891,-0.7,,,
70726,ugs-2211534851,-20.0,,,
70727,ugs-2211534885,-1.0,,,
70728,ugs-2211534877,-5.0,,,
70729,ugs-2211534875,-4.0,,,
70730,ugs-2211534842,-50.0,,,
70731,ugs-2211534824,-5.0,,,
70732,ugs-2211534821,-5.0,,,
70733,ugs-2211534803,-1.0,,,
70734,ugs-2211534792,70.0,,,
70735,ugs-2211534783,-20.0,,,
70736,ugs-2211534777,-50.0,,,
70737,ugs-2211534764,-100.0,,,
70738,ugs-2211534731,-5.0,,,
70739,ugs-2211534732,-20.0,,,
70740,ugs-2211534724,-5.0,,,
70741,ugs-2211534709,-5.0,,,
70742,ugs-2211534722,-4.0,,,
70743,ugs-2211534700,-50.0,,,
70744,ugs-2211534694,-100.0,,,
70745,ugs-2211534675,-0.2,,,
70746,ugs-2211534679,-5.0,,,
70747,ugs-2211534661,-5.0,,,
70748,ugs-2211534672,-1.0,,,
70749,ugs-2211534652,-20.0,,,
70750,ugs-2211534623,-100.0,,,
70751,ugs-2211534612,-1.0,,,
70752,ugs-2211534630,-50.0,,,
70753,ugs-2211534594,-5.0,,,
70754,ugs-2211534602,-4.0,,,
70755,ugs-2211534576,-100.0,,,
70756,ugs-2211534535,-5.0,,,
70757,ugs-2211534540,-1.0,,,
70758,ugs-2211534550,-1.0,,,
70759,ugs-2211534548,-5.0,,,
70760,ugs-2211534518,-5.0,,,
70761,ugs-2211534476,-5.0,,,
70762,ugs-2211534480,-1.0,,,
70763,ugs-2211534460,-100.0,,,
70764,ugs-2211534453,-1.0,,,
70765,ugs-2211534442,-5.0,,,
70766,ugs-2211534423,-3.0,,,
70767,ugs-2211534417,-1.0,,,
70768,ugs-2211534360,-100.0,,,
70769,ugs-2211534362,-1.0,,,
70770,ugs-2211534364,12.5,,,
70771,ugs-2211534342,1.4,,,
70772,ugs-2211534328,-5.0,,,
70773,ugs-2211534296,984.0,,,
70774,ugs-2211534295,-1.0,,,
70775,ugs-2211534292,-5.0,,,
70776,ugs-2211534274,0.0,,,
70777,ugs-2211534288,14.0,,,
70778,ugs-2211534243,-100.0,,,
70779,ugs-2211534225,-20.0,,,
70780,ugs-2211534234,-1.0,,,
70781,ugs-2211534214,-50.0,,,
70782,ugs-2211534204,-1.0,,,
70783,ugs-2211534205,0.7,,,
70784,ugs-2211534173,-100.0,,,
70785,ugs-2211534170,70.0,,,
70786,ugs-2211534162,-1.0,,,
70787,ugs-2211534147,-20.0,,,
70788,ugs-2211534128,-50.0,,,
70789,ugs-2211534127,-5.0,,,
70790,ugs-2211534138,5.0,,,
70791,ugs-2211534102,-5.0,,,
70792,ugs-2211534106,-5.0,,,
70793,ugs-2211534109,-100.0,,,
70794,ugs-2211534100,-20.0,,,
70795,ugs-2211534098,-1.0,,,
70796,ugs-2211534053,-5.0,,,
70797,ugs-2211534055,-50.0,,,
70798,ugs-2211534048,0.2,,,
70799,ugs-2211534025,-20.0,,,
70800,ugs-2211533970,-5.0,,,
70801,ugs-2211533987,-5.0,,,
70802,ugs-2211533956,-100.0,,,
70803,ugs-2211533946,-1.0,,,
70804,ugs-2211533958,15.0,,,
70805,ugs-2211533954,-20.0,,,
70806,ugs-2211533967,-50.0,,,
70807,ugs-2211533915,-5.0,,,
70808,ugs-2211533882,-20.0,,,
70809,ugs-2211533881,-1.0,,,
70810,ugs-2211533856,-100.0,,,
70811,ugs-2211533850,-50.0,,,
70812,ugs-2211533840,-1.0,,,
70813,ugs-2211533815,-20.0,,,
70814,ugs-2211533821,-5.0,,,
70815,ugs-2211533754,-100.0,,,
70816,ugs-2211533763,2.5,,,
70817,ugs-2211533765,-50.0,,,
70818,ugs-2211533726,10.0,,,
70819,ugs-2211533719,1.4,,,
70820,ugs-2211533733,-1.0,,,
70821,ugs-2211533690,-1.0,,,
70822,ugs-2211533684,70.0,,,
70823,ugs-2211533659,-1.0,,,
70824,ugs-2211533653,3.0,,,
70825,ugs-2211533663,-50.0,,,
70826,ugs-2211533638,-100.0,,,
70827,ugs-2211533634,-5.0,,,
70828,ugs-2211533594,-20.0,,,
70829,ugs-2211533605,-1.0,,,
70830,ugs-2211533627,-1.0,,,
70831,ugs-2211533609,-5.0,,,
70832,ugs-2211533581,-50.0,,,
70833,ugs-2211533560,-100.0,,,
70834,ugs-2211533542,0.3,,,
70835,ugs-2211533561,-5.0,,,
70836,ugs-2211533530,-20.0,,,
70837,ugs-2211533512,-1.0,,,
70838,ugs-2211533516,-5.0,,,
70839,ugs-2211533503,-1.0,,,
70840,ugs-2211533471,15.0,,,
70841,ugs-2211533474,-5.0,,,
70842,ugs-2211533476,-50.0,,,
70843,ugs-2211533470,-5.0,,,
70844,ugs-2211533443,-20.0,,,
70845,ugs-2211533411,-100.0,,,
70846,ugs-2211533407,-1.0,,,
70847,ugs-2211533397,-5.0,,,
70848,ugs-2211533425,-5.0,,,
70849,ugs-2211533378,-50.0,,,
70850,ugs-2211533381,-5.0,,,
70851,ugs-2211533365,0.0,,,
70852,ugs-2211533335,-5.0,,,
70853,ugs-2211533337,1.0,,,
70854,ugs-2211533308,-50.0,,,
70855,ugs-2211533304,-20.0,,,
70856,ugs-2211533245,-50.0,,,
70857,ugs-2211533253,-0.6,,,
70858,ugs-2211533238,-5.0,,,
70859,ugs-2211533236,9.5,,,
70860,ugs-2211533233,-5.0,,,
70861,ugs-2211533215,-1.0,,,
70862,ugs-2211533223,-16.0,,,
70863,ugs-2211533217,-100.0,,,
70864,ugs-2211533195,-5.0,,,
70865,ugs-2211533172,-100.0,,,
70866,ugs-2211533178,-1.0,,,
70867,ugs-2211533163,-5.0,,,
70868,ugs-2211533175,-20.0,,,
70869,ugs-2211533174,-50.0,,,
70870,ugs-2211533110,-20.0,,,
70871,ugs-2211533124,-5.0,,,
70872,ugs-2211533078,-100.0,,,
70873,ugs-2211533079,-5.0,,,
70874,ugs-2211533098,-50.0,,,
70875,ugs-2211533051,-20.0,,,
70876,ugs-2211533048,-5.0,,,
70877,ugs-2211533034,-5.0,,,
70878,ugs-2211533030,-5.0,,,
70879,ugs-2211533003,-1.0,,,
70880,ugs-2211532977,-100.0,,,
70881,ugs-2211532993,-5.0,,,
70882,ugs-2211532985,-20.0,,,
70883,ugs-2211532996,180.0,,,
70884,ugs-2211532953,-1.0,,,
70885,ugs-2211532922,-20.0,,,
70886,ugs-2211532917,-1.0,,,
70887,ugs-2211532927,-5.0,,,
70888,ugs-2211532908,-50.0,,,
70889,ugs-2211532893,-1.0,,,
70890,ugs-2211532868,-100.0,,,
70891,ugs-2211532850,-1.0,,,
70892,ugs-2211532805,40.0,,,
70893,ugs-2211532821,-1.0,,,
70894,ugs-2211532818,-5.0,,,
70895,ugs-2211532819,-1.0,,,
70896,ugs-2211532780,1.0,,,
70897,ugs-2211532745,-100.0,,,
70898,ugs-2211532743,-1.0,,,
70899,ugs-2211532731,-1.0,,,
70900,ugs-2211532742,-50.0,,,
70901,ugs-2211532723,-20.0,,,
70902,ugs-2211532725,-5.0,,,
70903,ugs-2211532694,-4.0,,,
70904,ugs-2211532686,-1.0,,,
70905,ugs-2211532675,-1.0,,,
70906,ugs-2211532660,-20.0,,,
70907,ugs-2211532657,-5.0,,,
70908,ugs-2211532630,-5.0,,,
70909,ugs-2211532641,-1.0,,,
70910,ugs-2211532602,-20.0,,,
70911,ugs-2211532600,-1.0,,,
70912,ugs-2211532624,-1.0,,,
70913,ugs-2211532618,-5.0,,,
70914,ugs-2211532589,-50.0,,,
70915,ugs-2211532590,120.0,,,
70916,ugs-2211532574,-5.0,,,
70917,ugs-2211532550,-20.0,,,
70918,ugs-2211532544,-5.0,,,
70919,ugs-2211532522,-1.0,,,
70920,ugs-2211532523,-1.0,,,
70921,ugs-2211532542,-5.0,,,
70922,ugs-2211532493,-5.0,,,
70923,ugs-2211532473,-20.0,,,
70924,ugs-2211532452,-5.0,,,
70925,ugs-2211532446,-1.0,,,
70926,ugs-2211532406,-5.0,,,
70927,ugs-2211532407,-5.0,,,
70928,ugs-2211532421,-1.0,,,
70929,ugs-2211532392,-50.0,,,
70930,ugs-2211532388,54.0,,,
70931,ugs-2211532361,-5.0,,,
70932,ugs-2211532315,-1.0,,,
70933,ugs-2211532330,-5.0,,,
70934,ugs-2211532311,-20.0,,,
70935,ugs-2211532306,-5.0,,,
70936,ugs-2211532284,900.0,,,
70937,ugs-2211532248,-20.0,,,
70938,ugs-2211532241,3.0,,,
70939,ugs-2211532225,8.5,,,
70940,ugs-2211532209,-1.0,,,
70941,ugs-2211532179,-100.0,,,
70942,ugs-2211532199,-5.0,,,
70943,ugs-2211532181,-5.0,,,
70944,ugs-2211532154,136.0,,,
70945,ugs-2211532169,-5.0,,,
70946,ugs-2211532103,-100.0,,,
70947,ugs-2211532105,-5.0,,,
70948,ugs-2211532100,-20.0,,,
70949,ugs-2211532034,950.0,,,
70950,ugs-2211532041,-20.0,,,
70951,ugs-2211532019,-100.0,,,
70952,ugs-2211531995,-5.0,,,
70953,ugs-2211531965,-20.0,,,
70954,ugs-2211531956,-5.0,,,
70955,ugs-2211531946,-1.0,,,
70956,ugs-2211531936,235.0,,,
70957,ugs-2211531932,-5.0,,,
70958,ugs-2211531933,0.0,,,
70959,ugs-2211531930,12.0,,,
70960,ugs-2211531892,-20.0,,,
70961,ugs-2211531886,-5.0,,,
70962,ugs-2211531904,-20.0,,,
70963,ugs-2211531852,20.0,,,
70964,ugs-2211531850,-5.0,,,
70965,ugs-2211531854,-1.0,,,
70966,ugs-2211531846,-5.0,,,
70967,ugs-2211531849,-20.0,,,
70968,ugs-2211531842,100.0,,,
70969,ugs-2211531803,-20.0,,,
70970,ugs-2211531820,-50.0,,,
70971,ugs-2211531795,-5.0,,,
70972,ugs-2211531750,-50.0,,,
70973,ugs-2211531769,-5.0,,,
70974,ugs-2211531756,-1.0,,,
70975,ugs-2211531753,-5.0,,,
70976,ugs-2211531751,-20.0,,,
70977,ugs-2211531745,-100.0,,,
70978,ugs-2211531723,-1.0,,,
70979,ugs-2211531716,-20.0,,,
70980,ugs-2211531711,5.0,,,
70981,ugs-2211531710,-5.0,,,
70982,ugs-2211531691,-20.0,,,
70983,ugs-2211531682,-5.0,,,
70984,ugs-2211531671,-5.0,,,
70985,ugs-2211531669,-5.0,,,
70986,ugs-2211531680,-50.0,,,
70987,ugs-2211531646,-1.0,,,
70988,ugs-2211531618,-20.0,,,
70989,ugs-2211531619,-5.0,,,
70990,ugs-2211531622,-5.0,,,
70991,ugs-2211531603,-1.0,,,
70992,ugs-2211531571,-5.0,,,
70993,ugs-2211531588,-5.0,,,
70994,ugs-2211531566,-20.0,,,
70995,ugs-2211531589,-20.0,,,
70996,ugs-2211531583,-20.0,,,
70997,ugs-2211531541,-5.0,,,
70998,ugs-2211531553,-1.0,,,
70999,ugs-2211531516,-5.0,,,
71000,ugs-2211531504,-20.0,,,
71001,ugs-2211531514,-5.0,,,
71002,ugs-2211531503,-5.0,,,
71003,ugs-2211531497,26.0,,,
71004,ugs-2211531507,-40.0,,,
71005,ugs-2211531463,-5.0,,,
71006,ugs-2211531456,-1.0,,,
71007,ugs-2211531447,-1.0,,,
71008,ugs-2211531429,-20.0,,,
71009,ugs-2211531400,-50.0,,,
71010,ugs-2211531410,15.0,,,
71011,ugs-2211531380,-5.0,,,
71012,ugs-2211531357,-20.0,,,
71013,ugs-2211531347,-5.0,,,
71014,ugs-2211531362,-1.0,,,
71015,ugs-2211531363,-5.0,,,
71016,ugs-2211531327,-5.0,,,
71017,ugs-2211531330,-1.0,,,
71018,ugs-2211531315,-50.0,,,
71019,ugs-2211531290,-5.0,,,
71020,ugs-2211531299,0.0,,,
71021,ugs-2211531303,-5.0,,,
71022,ugs-2211531305,-20.0,,,
71023,ugs-2211531263,-1.0,,,
71024,ugs-2211531277,10.0,,,
71025,ugs-2211531244,-5.0,,,
71026,ugs-2211531231,-50.0,,,
71027,ugs-2211531207,-4.0,,,
71028,ugs-2211531229,56.0,,,
71029,ugs-2211531172,-5.0,,,
71030,ugs-2211531166,-5.0,,,
71031,ugs-2211531167,-5.0,,,
71032,ugs-2211531165,-20.0,,,
71033,ugs-2211531171,-5.0,,,
71034,ugs-2211531120,-5.0,,,
71035,ugs-2211531144,-5.0,,,
71036,ugs-2211531150,-1.0,,,
71037,ugs-2211531101,-20.0,,,
71038,ugs-2211531085,-5.0,,,
71039,ugs-2211531072,-5.0,,,
71040,ugs-2211531083,-1.0,,,
71041,ugs-2211531051,-5.0,,,
71042,ugs-2211531035,-20.0,,,
71043,ugs-2211530997,-5.0,,,
71044,ugs-2211530995,-5.0,,,
71045,ugs-2211530990,-3.0,,,
71046,ugs-2211531007,300.0,,,
71047,ugs-2211530976,-5.0,,,
71048,ugs-2211530983,-5.0,,,
71049,ugs-2211530948,1900.0,,,
71050,ugs-2211530949,-5.0,,,
71051,ugs-2211530943,-20.0,,,
71052,ugs-2211530910,-100.0,,,
71053,ugs-2211530907,-5.0,,,
71054,ugs-2211530873,-5.0,,,
71055,ugs-2211530895,-5.0,,,
71056,ugs-2211530882,-4.0,,,
71057,ugs-2211530876,-20.0,,,
71058,ugs-2211530867,-5.0,,,
71059,ugs-2211530845,-100.0,,,
71060,ugs-2211530855,-5.0,,,
71061,ugs-2211530857,-1.0,,,
71062,ugs-2211530852,-5.0,,,
71063,ugs-2211530810,-100.0,,,
71064,ugs-2211530809,-5.0,,,
71065,ugs-2211530814,-20.0,,,
71066,ugs-2211530787,-5.0,,,
71067,ugs-2211530767,-5.0,,,
71068,ugs-2211530742,-100.0,,,
71069,ugs-2211530746,-5.0,,,
71070,ugs-2211530717,-5.0,,,
71071,ugs-2211530731,-1.0,,,
71072,ugs-2211530739,-5.0,,,
71073,ugs-2211530737,-20.0,,,
71074,ugs-2211530695,-5.0,,,
71075,ugs-2211530683,-100.0,,,
71076,ugs-2211530665,-20.0,,,
71077,ugs-2211530629,-100.0,,,
71078,ugs-2211530647,-5.0,,,
71079,ugs-2211530609,-5.0,,,
71080,ugs-2211530626,-5.0,,,
71081,ugs-2211530608,-5.0,,,
71082,ugs-2211530606,-1.0,,,
71083,ugs-2211530546,-20.0,,,
71084,ugs-2211530558,-5.0,,,
71085,ugs-2211530524,-100.0,,,
71086,ugs-2211530535,-100.0,,,
71087,ugs-2211530503,-5.0,,,
71088,ugs-2211530479,-20.0,,,
71089,ugs-2211530470,-5.0,,,
71090,ugs-2211530466,-1.0,,,
71091,ugs-2211530457,25.0,,,
71092,ugs-2211530441,565.0,,,
71093,ugs-2211530430,-100.0,,,
71094,ugs-2211530429,0.2,,,
71095,ugs-2211530417,-5.0,,,
71096,ugs-2211530377,-5.0,,,
71097,ugs-2211530397,-5.0,,,
71098,ugs-2211530373,65.0,,,
71099,ugs-2211530364,-5.0,,,
71100,ugs-2211530348,-50.0,,,
71101,ugs-2211530324,-5.0,,,
71102,ugs-2211530294,-5.0,,,
71103,ugs-2211530299,-5.0,,,
71104,ugs-2211530307,-1.0,,,
71105,ugs-2211530301,-100.0,,,
71106,ugs-2211530271,-5.0,,,
71107,ugs-2211530288,-5.0,,,
71108,ugs-2211530238,-50.0,,,
71109,ugs-2211530253,-5.0,,,
71110,ugs-2211530249,-5.0,,,
71111,ugs-2211530204,-5.0,,,
71112,ugs-2211530186,-5.0,,,
71113,ugs-2211530172,-1.0,,,
71114,ugs-2211530156,-50.0,,,
71115,ugs-2211530164,-5.0,,,
71116,ugs-2211530148,-2.0,,,
71117,ugs-2211530157,-5.0,,,
71118,ugs-2211530119,-5.0,,,
71119,ugs-2211530111,-5.0,,,
71120,ugs-2211530064,0.0,,,
71121,ugs-2211530059,-5.0,,,
71122,ugs-2211530069,-5.0,,,
71123,ugs-2211530058,-50.0,,,
71124,ugs-2211530039,-5.0,,,
71125,ugs-2211530019,-5.0,,,
71126,ugs-2211530017,514.0,,,
71127,ugs-2211529978,-100.0,,,
71128,ugs-2211529983,0.5,,,
71129,ugs-2211529994,-5.0,,,
71130,ugs-2211529967,20.0,,,
71131,ugs-2211529971,-5.0,,,
71132,ugs-2211529954,-20.0,,,
71133,ugs-2211529968,-50.0,,,
71134,ugs-2211529937,-5.0,,,
71135,ugs-2211529915,-5.0,,,
71136,ugs-2211529894,-50.0,,,
71137,ugs-2211529860,-5.0,,,
71138,ugs-2211529871,-5.0,,,
71139,ugs-2211529849,-5.0,,,
71140,ugs-2211529831,-0.8,,,
71141,ugs-2211529819,-50.0,,,
71142,ugs-2211529777,-5.0,,,
71143,ugs-2211529758,-100.0,,,
71144,ugs-2211529769,-5.0,,,
71145,ugs-2211529753,-4.5,,,
71146,ugs-2211529763,-100.0,,,
71147,ugs-2211529723,-20.0,,,
71148,ugs-2211529728,-5.0,,,
71149,ugs-2211529693,-5.0,,,
71150,ugs-2211529665,-0.4,,,
71151,ugs-2211529652,-20.0,,,
71152,ugs-2211529629,-5.0,,,
71153,ugs-2211529624,-5.0,,,
71154,ugs-2211529614,-100.0,,,
71155,ugs-2211529602,-100.0,,,
71156,ugs-2211529594,-3.5,,,
71157,ugs-2211529562,53.5,,,
71158,ugs-2211529599,-50.0,,,
71159,ugs-2211529544,-20.0,,,
71160,ugs-2211529530,25.0,,,
